time,ECI_X,ECI_Y,ECI_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega,lat,lon,alt
9.1977367333e+03,-4.1401901278e+04,-1.5625361990e+02,-5.9178082879e+00,-3.3173362152e+00,-1.7258980481e+00,-4.7357839892e-04,3.7394443252e+00,4.1402196556e+04,-2.6318689208e+00,7.5694841194e+04,3.0309644561e-05,2.0729986769e+05,7.0937115536e+04,-1.0139535434e+01,2.4313628312e-02,7.0937114811e+04,9.1277176558e-01,6.9271723313e-01,5.9438634003e-01,9.8811169035e-05,1.2629510454e+04,1.4478695504e+05,6.6027273518e+03,3.0919068359e+04,2.4362174659e+00,1.0514275462e+00,2.5902057709e-01,1.0948415387e+00,1.4293736845e-04,1.5731942258e+00,2.2823434642e+00,-1.3944802129e-04,5.0945324395e-01,3.5124196554e+04
9.2532404609e+03,-4.1585668817e+04,-2.5204577555e+02,-5.9440426249e+00,-3.3044917411e+00,-1.7258348858e+00,-4.7174234443e-04,3.7280252068e+00,4.1586433045e+04,-2.6318703847e+00,7.5694799089e+04,3.0309669850e-05,2.0729969473e+05,7.0937115536e+04,-1.0139535460e+01,2.4318859646e-02,7.0937114811e+04,9.1277171475e-01,6.9271723351e-01,5.9438626151e-01,9.8811125534e-05,1.2629510454e+04,1.4478687065e+05,6.6027275273e+03,3.0919059760e+04,2.4385042871e+00,1.0544967868e+00,2.6070311358e-01,1.0955531465e+00,1.4293737000e-04,1.5731947417e+00,2.2823439146e+00,-1.3944568845e-04,5.0769260574e-01,3.5308433043e+04
9.3120443527e+03,-4.1779588701e+04,-3.5352885864e+02,-5.9717261487e+00,-3.2910071594e+00,-1.7257369701e+00,-4.6981480175e-04,3.7160323510e+00,4.1781084839e+04,-2.6318719035e+00,7.5694755408e+04,3.0309696086e-05,2.0729951529e+05,7.0937115536e+04,-1.0139535499e+01,2.4324326620e-02,7.0937114811e+04,9.1277166200e-01,6.9271723410e-01,5.9438617983e-01,9.8811080227e-05,1.2629510454e+04,1.4478678311e+05,6.6027277093e+03,3.0919050839e+04,2.4409051071e+00,1.0577337376e+00,2.6248568907e-01,1.0962973729e+00,1.4293737000e-04,1.5731952809e+00,2.2823443854e+00,-1.3944245451e-04,5.0580530899e-01,3.5503084837e+04
9.3754650924e+03,-4.1987849320e+04,-4.6297211122e+02,-6.0014567558e+00,-3.2766040956e+00,-1.7255966262e+00,-4.6775598099e-04,3.7032172951e+00,4.1990402114e+04,-2.6318735054e+00,7.5694709336e+04,3.0309723759e-05,2.0729932602e+05,7.0937115536e+04,-1.0139535556e+01,2.4330137658e-02,7.0937114811e+04,9.1277160637e-01,6.9271723495e-01,5.9438609342e-01,9.8811032238e-05,1.2629510454e+04,1.4478669077e+05,6.6027279014e+03,3.0919041429e+04,2.4434695100e+00,1.0612079909e+00,2.6440821701e-01,1.0970890449e+00,1.4293737078e-04,1.5731958540e+00,2.2823448860e+00,-1.3943811232e-04,5.0374492615e-01,3.5712402113e+04
9.4429754011e+03,-4.2208540747e+04,-5.7946155173e+02,-6.0329617589e+00,-3.2614294283e+00,-1.7254088030e+00,-4.6558687990e-04,3.6897096999e+00,4.2212518571e+04,-2.6318751707e+00,7.5694661440e+04,3.0309752527e-05,2.0729912927e+05,7.0937115536e+04,-1.0139535631e+01,2.4336228427e-02,7.0937114811e+04,9.1277154854e-01,6.9271723606e-01,5.9438600331e-01,9.8810982130e-05,1.2629510454e+04,1.4478659478e+05,6.6027281010e+03,3.0919031647e+04,2.4461713726e+00,1.0648873216e+00,2.6645471313e-01,1.0979194670e+00,1.4293737233e-04,1.5731964546e+00,2.2823454110e+00,-1.3943254520e-04,5.0152378309e-01,3.5934518569e+04
9.5142345029e+03,-4.2440381696e+04,-7.0240433606e+02,-6.0660582167e+00,-3.2455847321e+00,-1.7251689234e+00,-4.6332202003e-04,3.6755990372e+00,4.2446194260e+04,-2.6318768853e+00,7.5694612128e+04,3.0309782145e-05,2.0729892670e+05,7.0937115536e+04,-1.0139535727e+01,2.4342553613e-02,7.0937114811e+04,9.1277148900e-01,6.9271723747e-01,5.9438591023e-01,9.8810930299e-05,1.2629510454e+04,1.4478649595e+05,6.6027283065e+03,3.0919021576e+04,2.4489926420e+00,1.0687500486e+00,2.6861484683e-01,1.0987825063e+00,1.4293737388e-04,1.5731970784e+00,2.2823459564e+00,-1.3942564553e-04,4.9914867714e-01,3.6168194259e+04
9.5890092274e+03,-4.2682453592e+04,-8.3139257367e+02,-6.1006149692e+00,-3.2291452956e+00,-1.7248727764e+00,-4.6097216522e-04,3.6609514675e+00,4.2690550424e+04,-2.6318786383e+00,7.5694561710e+04,3.0309812428e-05,2.0729871959e+05,7.0937115536e+04,-1.0139535845e+01,2.4349079020e-02,7.0937114811e+04,9.1277142813e-01,6.9271723919e-01,5.9438581474e-01,9.8810877049e-05,1.2629510454e+04,1.4478639490e+05,6.6027285167e+03,3.0919011279e+04,2.4519199494e+00,1.0727805822e+00,2.7088154948e-01,1.0996735212e+00,1.4293737544e-04,1.5731977219e+00,2.2823465193e+00,-1.3941731322e-04,4.9662324744e-01,3.6412550422e+04
9.6671365763e+03,-4.2934073686e+04,-9.6613869742e+02,-6.1365345240e+00,-3.2121692540e+00,-1.7245164382e+00,-4.5854562719e-04,3.6458179428e+00,4.2944943182e+04,-2.6318804211e+00,7.5694510434e+04,3.0309843226e-05,2.0729850895e+05,7.0937115536e+04,-1.0139535985e+01,2.4355777749e-02,7.0937114811e+04,9.1277136621e-01,6.9271724124e-01,5.9438571728e-01,9.8810822619e-05,1.2629510454e+04,1.4478629214e+05,6.6027287304e+03,3.0919000806e+04,2.4549429838e+00,1.0769672980e+00,2.7324987966e-01,1.1005888442e+00,1.4293737854e-04,1.5731983825e+00,2.2823470974e+00,-1.3940745430e-04,4.9394906256e-01,3.6666943181e+04
9.7485019064e+03,-4.3194720862e+04,-1.1064377845e+03,-6.1737424633e+00,-3.1947029466e+00,-1.7240962177e+00,-4.5604903142e-04,3.6302389581e+00,4.3208889745e+04,-2.6318822268e+00,7.5694458501e+04,3.0309874419e-05,2.0729829561e+05,7.0937115536e+04,-1.0139536150e+01,2.4362627951e-02,7.0937114811e+04,9.1277130351e-01,6.9271724362e-01,5.9438561821e-01,9.8810767205e-05,1.2629510454e+04,1.4478618806e+05,6.6027289468e+03,3.0918990200e+04,2.4580535384e+00,1.0813012928e+00,2.7571636182e-01,1.1015254784e+00,1.4293738010e-04,1.5731990581e+00,2.2823476889e+00,-1.3939597987e-04,4.9112628027e-01,3.6930889744e+04
9.8330259831e+03,-4.3463991292e+04,-1.2521451778e+03,-6.2121811138e+00,-3.1767841411e+00,-1.7236086132e+00,-4.5348777797e-04,3.6142474094e+00,4.3482024391e+04,-2.6318840495e+00,7.5694406080e+04,3.0309905905e-05,2.0729808027e+05,7.0937115536e+04,-1.0139536340e+01,2.4369611471e-02,7.0937114811e+04,9.1277124021e-01,6.9271724635e-01,5.9438551783e-01,9.8810710970e-05,1.2629510454e+04,1.4478608299e+05,6.6027291653e+03,3.0918979494e+04,2.4612449361e+00,1.0857756417e+00,2.7827859375e-01,1.1024809128e+00,1.4293738243e-04,1.5731997468e+00,2.2823482922e+00,-1.3938280522e-04,4.8815399760e-01,3.7204024389e+04
9.9206561304e+03,-4.3741568045e+04,-1.4031611759e+03,-6.2518052072e+00,-3.1584442450e+00,-1.7230502819e+00,-4.5086635771e-04,3.5978705544e+00,4.3764068314e+04,-2.6318858842e+00,7.5694353313e+04,3.0309937598e-05,2.0729786351e+05,7.0937115536e+04,-1.0139536556e+01,2.4376712910e-02,7.0937114811e+04,9.1277117650e-01,6.9271724944e-01,5.9438541639e-01,9.8810654054e-05,1.2629510454e+04,1.4478597724e+05,6.6027293853e+03,3.0918968717e+04,2.4645116359e+00,1.0903848883e+00,2.8093497839e-01,1.1034529966e+00,1.4293738709e-04,1.5732004471e+00,2.2823489060e+00,-1.3936784922e-04,4.8503052009e-01,3.7486068312e+04
1.0011360882e+04,-4.4027202396e+04,-1.5594217574e+03,-6.2925792126e+00,-3.1397096864e+00,-1.7224180116e+00,-4.4818854965e-04,3.5811312350e+00,4.4054811163e+04,-2.6318877266e+00,7.5694300325e+04,3.0309969425e-05,2.0729764583e+05,7.0937115536e+04,-1.0139536799e+01,2.4383919037e-02,7.0937114811e+04,9.1277111252e-01,6.9271725289e-01,5.9438531411e-01,9.8810596577e-05,1.2629510454e+04,1.4478587104e+05,6.6027296061e+03,3.0918957895e+04,2.4678489872e+00,1.0951247308e+00,2.8368456158e-01,1.1044398588e+00,1.4293738942e-04,1.5732011578e+00,2.2823495291e+00,-1.3935103366e-04,4.8175348846e-01,3.7776811162e+04
1.0102065633e+04,-4.4311148695e+04,-1.7156225673e+03,-6.3331119385e+00,-3.1212224604e+00,-1.7217327185e+00,-4.4554611709e-04,3.5646028390e+00,4.4344349127e+04,-2.6318895137e+00,7.5694248927e+04,3.0310000297e-05,2.0729743470e+05,7.0937115536e+04,-1.0139537061e+01,2.4390982466e-02,7.0937114811e+04,9.1277105046e-01,6.9271725658e-01,5.9438521451e-01,9.8810540510e-05,1.2629510454e+04,1.4478576803e+05,6.6027298203e+03,3.0918947397e+04,2.4711426660e+00,1.0998334524e+00,2.8643414109e-01,1.1054075285e+00,1.4293739408e-04,1.5732018543e+00,2.2823501402e+00,-1.3933291616e-04,4.7843278635e-01,3.8066349126e+04
1.0198805866e+04,-4.4612153439e+04,-1.8821457868e+03,-6.3760793827e+00,-3.1017713001e+00,-1.7209458562e+00,-4.4276593150e-04,3.5472017188e+00,4.4651839244e+04,-2.6318913612e+00,7.5694195794e+04,3.0310032211e-05,2.0729721643e+05,7.0937115536e+04,-1.0139537360e+01,2.4398363313e-02,7.0937114811e+04,9.1277098630e-01,6.9271726076e-01,5.9438511111e-01,9.8810482215e-05,1.2629510454e+04,1.4478566155e+05,6.6027300418e+03,3.0918936546e+04,2.4746085336e+00,1.1048217950e+00,2.8936667332e-01,1.1064189524e+00,1.4293739874e-04,1.5732025822e+00,2.2823507791e+00,-1.3931221911e-04,4.7484415743e-01,3.8373839242e+04
1.0295546099e+04,-4.4911289502e+04,-2.0485901905e+03,-6.4187797346e+00,-3.0825884229e+00,-1.7201036994e+00,-4.4002411702e-04,3.5300295062e+00,4.4957988030e+04,-2.6318931507e+00,7.5694144326e+04,3.0310063125e-05,2.0729700500e+05,7.0937115536e+04,-1.0139537677e+01,2.4405591405e-02,7.0937114811e+04,9.1277092416e-01,6.9271726518e-01,5.9438501053e-01,9.8810425415e-05,1.2629510454e+04,1.4478555840e+05,6.6027302563e+03,3.0918926034e+04,2.4780270943e+00,1.1097759704e+00,2.9229920163e-01,1.1074096026e+00,1.4293740262e-04,1.5732032950e+00,2.2823514051e+00,-1.3929016496e-04,4.7120822090e-01,3.8679988029e+04
1.0398358671e+04,-4.5227182575e+04,-2.2253899898e+03,-6.4638717039e+00,-3.0624883461e+00,-1.7191507694e+00,-4.3715123355e-04,3.5120242637e+00,4.5281899762e+04,-2.6318949918e+00,7.5694091377e+04,3.0310094928e-05,2.0729678749e+05,7.0937115536e+04,-1.0139538034e+01,2.4413110962e-02,7.0937114811e+04,9.1277086022e-01,6.9271727010e-01,5.9438490661e-01,9.8810366629e-05,1.2629510454e+04,1.4478545228e+05,6.6027304770e+03,3.0918915220e+04,2.4816096814e+00,1.1150043485e+00,2.9541579920e-01,1.1084402438e+00,1.4293740806e-04,1.5732040365e+00,2.2823520567e+00,-1.3926530549e-04,4.6729350794e-01,3.9003899761e+04
1.0501171244e+04,-4.5541023993e+04,-2.4020888641e+03,-6.5086704336e+00,-3.0426766170e+00,-1.7181408666e+00,-4.3431958996e-04,3.4942651905e+00,4.5604330273e+04,-2.6318967728e+00,7.5694040153e+04,3.0310125695e-05,2.0729657707e+05,7.0937115536e+04,-1.0139538409e+01,2.4420468588e-02,7.0937114811e+04,9.1277079837e-01,6.9271727525e-01,5.9438480563e-01,9.8810309412e-05,1.2629510454e+04,1.4478534962e+05,6.6027306905e+03,3.0918904758e+04,2.4851414924e+00,1.1201955369e+00,2.9853239262e-01,1.1094486044e+00,1.4293741427e-04,1.5732047620e+00,2.2823526946e+00,-1.3923904844e-04,4.6332802124e-01,3.9326330271e+04
1.0610183560e+04,-4.5871582139e+04,-2.5893263230e+03,-6.5558549567e+00,-3.0219771760e+00,-1.7170107546e+00,-4.3136109607e-04,3.4756973645e+00,4.5944604707e+04,-2.6318985986e+00,7.5693987643e+04,3.0310157235e-05,2.0729636136e+05,7.0937115536e+04,-1.0139538825e+01,2.4428098733e-02,7.0937114811e+04,9.1277073497e-01,6.9271728093e-01,5.9438470165e-01,9.8810250394e-05,1.2629510454e+04,1.4478524438e+05,6.6027309094e+03,3.0918894034e+04,2.4888322588e+00,1.1256599100e+00,3.0183691667e-01,1.1104940760e+00,1.4293741971e-04,1.5732055144e+00,2.2823533565e+00,-1.3920975351e-04,4.5906939297e-01,3.9666604706e+04
1.0719195876e+04,-4.6199900644e+04,-2.7764373907e+03,-6.6027193780e+00,-3.0015855944e+00,-1.7158225057e+00,-4.2844663158e-04,3.4573925341e+00,4.6283252561e+04,-2.6319003627e+00,7.5693936906e+04,3.0310187710e-05,2.0729615294e+05,7.0937115536e+04,-1.0139539260e+01,2.4435558455e-02,7.0937114811e+04,9.1277067371e-01,6.9271728681e-01,5.9438460072e-01,9.8810193008e-05,1.2629510454e+04,1.4478514269e+05,6.6027311209e+03,3.0918883671e+04,2.4924688852e+00,1.1310840497e+00,3.0514143636e-01,1.1115158076e+00,1.4293742670e-04,1.5732062500e+00,2.2823540040e+00,-1.3917903326e-04,4.5475662713e-01,4.0005252560e+04
1.0834601746e+04,-4.6545071236e+04,-2.9743778987e+03,-6.6519888374e+00,-2.9803246937e+00,-1.7145043415e+00,-4.2540794959e-04,3.4382932681e+00,4.6640010983e+04,-2.6319021662e+00,7.5693885037e+04,3.0310218865e-05,2.0729593987e+05,7.0937115536e+04,-1.0139539738e+01,2.4443276206e-02,7.0937114811e+04,9.1277061108e-01,6.9271729324e-01,5.9438449705e-01,9.8810133968e-05,1.2629510454e+04,1.4478503874e+05,6.6027313370e+03,3.0918873078e+04,2.4962613933e+00,1.1367833336e+00,3.0863976099e-01,1.1125722998e+00,1.4293743291e-04,1.5732070111e+00,2.2823546743e+00,-1.3914503521e-04,4.5013351689e-01,4.0362010982e+04
1.0950007616e+04,-4.6887807153e+04,-3.1721628583e+03,-6.7009103262e+00,-2.9593908287e+00,-1.7131273429e+00,-4.2241603842e-04,3.4194735776e+00,4.6994990389e+04,-2.6319039068e+00,7.5693834979e+04,3.0310248932e-05,2.0729573423e+05,7.0937115536e+04,-1.0139540234e+01,2.4450815600e-02,7.0937114811e+04,9.1277055063e-01,6.9271729985e-01,5.9438439652e-01,9.8810076618e-05,1.2629510454e+04,1.4478493841e+05,6.6027315457e+03,3.0918862854e+04,2.4999964633e+00,1.1424392876e+00,3.1213808107e-01,1.1136036221e+00,1.4293743990e-04,1.5732077545e+00,2.2823553294e+00,-1.3910959565e-04,4.4545296814e-01,4.0716990388e+04
1.1072062080e+04,-4.7247680431e+04,-3.3811657349e+03,-6.7522774926e+00,-2.9375970981e+00,-1.7116103208e+00,-4.1930126485e-04,3.3998656999e+00,4.7368508879e+04,-2.6319056823e+00,7.5693783914e+04,3.0310279604e-05,2.0729552446e+05,7.0937115536e+04,-1.0139540776e+01,2.4458602011e-02,7.0937114811e+04,9.1277048897e-01,6.9271730702e-01,5.9438429348e-01,9.8810017728e-05,1.2629510454e+04,1.4478483607e+05,6.6027317585e+03,3.0918852425e+04,2.5038859569e+00,1.1483748961e+00,3.1583793646e-01,1.1146677433e+00,1.4293744845e-04,1.5732085223e+00,2.2823560064e+00,-1.3907062786e-04,4.4044201933e-01,4.1090508878e+04
1.1194116543e+04,-4.7604914907e+04,-3.5899798123e+03,-6.8032675215e+00,-2.9161494382e+00,-1.7100341968e+00,-4.1623598314e-04,3.3805539004e+00,4.7740087187e+04,-2.6319073939e+00,7.5693734688e+04,3.0310309172e-05,2.0729532224e+05,7.0937115536e+04,-1.0139541335e+01,2.4466202578e-02,7.0937114811e+04,9.1277042953e-01,6.9271731436e-01,5.9438419365e-01,9.8809960580e-05,1.2629510454e+04,1.4478473741e+05,6.6027319637e+03,3.0918842371e+04,2.5077147451e+00,1.1542639952e+00,3.1953778712e-01,1.1157052780e+00,1.4293745699e-04,1.5732092717e+00,2.2823566676e+00,-1.3903021306e-04,4.3537036775e-01,4.1462087185e+04
1.1323135397e+04,-4.7979710247e+04,-3.8104957216e+03,-6.8567635921e+00,-2.8938436422e+00,-1.7083073909e+00,-4.1304809019e-04,3.3604531448e+00,4.8130785575e+04,-2.6319091371e+00,7.5693684555e+04,3.0310339285e-05,2.0729511630e+05,7.0937115536e+04,-1.0139541942e+01,2.4474042024e-02,7.0937114811e+04,9.1277036900e-01,6.9271732227e-01,5.9438409147e-01,9.8809901985e-05,1.2629510454e+04,1.4478463694e+05,6.6027321727e+03,3.0918832132e+04,2.5116979001e+00,1.1604396201e+00,3.2344874520e-01,1.1167739468e+00,1.4293746554e-04,1.5732100448e+00,2.2823573500e+00,-1.3898600546e-04,4.2994522890e-01,4.1852785573e+04
1.1452154251e+04,-4.8351651389e+04,-4.0307849996e+03,-6.9098517494e+00,-2.8719029963e+00,-1.7065216173e+00,-4.0991241633e-04,3.3406650563e+00,4.8519372085e+04,-2.6319108156e+00,7.5693636282e+04,3.0310368280e-05,2.0729491800e+05,7.0937115536e+04,-1.0139542564e+01,2.4481688491e-02,7.0937114811e+04,9.1277031071e-01,6.9271733031e-01,5.9438399258e-01,9.8809845177e-05,1.2629510454e+04,1.4478454019e+05,6.6027323739e+03,3.0918822273e+04,2.5156170799e+00,1.1665654421e+00,3.2735969838e-01,1.1178146104e+00,1.4293747408e-04,1.5732107987e+00,2.2823580161e+00,-1.3894035532e-04,4.2445611739e-01,4.2241372084e+04
1.1588516557e+04,-4.8741711464e+04,-4.2633581035e+03,-6.9655255130e+00,-2.8490989210e+00,-1.7045737888e+00,-4.0665337880e-04,3.3200808166e+00,4.8927811184e+04,-2.6319125228e+00,7.5693587182e+04,3.0310397772e-05,2.0729471631e+05,7.0937115536e+04,-1.0139543237e+01,2.4489568175e-02,7.0937114811e+04,9.1277025143e-01,6.9271733895e-01,5.9438389147e-01,9.8809786994e-05,1.2629510454e+04,1.4478444179e+05,6.6027325785e+03,3.0918812245e+04,2.5196918498e+00,1.1729869684e+00,3.3149324881e-01,1.1188849723e+00,1.4293748418e-04,1.5732115757e+00,2.2823587028e+00,-1.3889062966e-04,4.1858709924e-01,4.2649811182e+04
1.1724878864e+04,-4.9128688266e+04,-4.4956615708e+03,-7.0207586339e+00,-2.8266793066e+00,-1.7025675078e+00,-4.0344932053e-04,3.2998260839e+00,4.9333954159e+04,-2.6319141648e+00,7.5693539958e+04,3.0310426137e-05,2.0729452231e+05,7.0937115536e+04,-1.0139543924e+01,2.4497248003e-02,7.0937114811e+04,9.1277019440e-01,6.9271734770e-01,5.9438379371e-01,9.8809730640e-05,1.2629510454e+04,1.4478434714e+05,6.6027327754e+03,3.0918802600e+04,2.5236993382e+00,1.1793552515e+00,3.3562679420e-01,1.1199258924e+00,1.4293749427e-04,1.5732123329e+00,2.2823593725e+00,-1.3883947540e-04,4.1265080528e-01,4.3055954158e+04
1.1869033296e+04,-4.9534482628e+04,-4.7409377622e+03,-7.0786769796e+00,-2.8033840837e+00,-1.7003868781e+00,-4.0012016215e-04,3.2787616590e+00,4.9760843142e+04,-2.6319158334e+00,7.5693491969e+04,3.0310454962e-05,2.0729432518e+05,7.0937115536e+04,-1.0139544665e+01,2.4505157662e-02,7.0937114811e+04,9.1277013646e-01,6.9271735705e-01,5.9438369383e-01,9.8809672965e-05,1.2629510454e+04,1.4478425096e+05,6.6027329754e+03,3.0918792799e+04,2.5278648997e+00,1.1860308342e+00,3.3999653669e-01,1.1209952610e+00,1.4293750437e-04,1.5732131128e+00,2.2823600627e+00,-1.3878393963e-04,4.0630436945e-01,4.3482843140e+04
1.2013187727e+04,-4.9936948165e+04,-4.9858954117e+03,-7.1361196001e+00,-2.7804930666e+00,-1.6981486765e+00,-3.9684880510e-04,3.2580440111e+00,5.0185236833e+04,-2.6319174365e+00,7.5693445866e+04,3.0310482654e-05,2.0729413579e+05,7.0937115536e+04,-1.0139545418e+01,2.4512860754e-02,7.0937114811e+04,9.1277008079e-01,6.9271736648e-01,5.9438359735e-01,9.8809617158e-05,1.2629510454e+04,1.4478415856e+05,6.6027331676e+03,3.0918783383e+04,2.5319598011e+00,1.1926495487e+00,3.4436627397e-01,1.1220337163e+00,1.4293751602e-04,1.5732138724e+00,2.2823607353e+00,-1.3872699831e-04,3.9988727629e-01,4.3907236831e+04
1.2165662119e+04,-5.0359083301e+04,-5.2446353864e+03,-7.1963689503e+00,-2.7567071600e+00,-1.6957226608e+00,-3.9344959678e-04,3.2364965415e+00,5.0631447965e+04,-2.6319190645e+00,7.5693399045e+04,3.0310510777e-05,2.0729394346e+05,7.0937115536e+04,-1.0139546227e+01,2.4520792489e-02,7.0937114811e+04,9.1277002426e-01,6.9271737653e-01,5.9438349882e-01,9.8809560067e-05,1.2629510454e+04,1.4478406473e+05,6.6027333627e+03,3.0918773820e+04,2.5362165622e+00,1.1995898031e+00,3.4898820787e-01,1.1230995238e+00,1.4293752767e-04,1.5732146544e+00,2.2823614282e+00,-1.3866533997e-04,3.9302534176e-01,4.4353447964e+04
1.2318136511e+04,-5.0777624240e+04,-5.5030011116e+03,-7.2561046619e+00,-2.7333458672e+00,-1.6932403090e+00,-3.9011110651e-04,3.2153137523e+00,5.1074946865e+04,-2.6319206267e+00,7.5693354116e+04,3.0310537764e-05,2.0729375889e+05,7.0937115536e+04,-1.0139547047e+01,2.4528511011e-02,7.0937114811e+04,9.1276997000e-01,6.9271738663e-01,5.9438340374e-01,9.8809504880e-05,1.2629510454e+04,1.4478397468e+05,6.6027335500e+03,3.0918764644e+04,2.5403991714e+00,1.2064693354e+00,3.5361013641e-01,1.1241328921e+00,1.4293753932e-04,1.5732154154e+00,2.2823621030e+00,-1.3860230798e-04,3.8608925524e-01,4.4796946864e+04
1.2479552049e+04,-5.1216862788e+04,-5.7761004601e+03,-7.3187937115e+00,-2.7090626165e+00,-1.6905551790e+00,-3.8664090115e-04,3.1932737469e+00,5.1541540760e+04,-2.6319222127e+00,7.5693308502e+04,3.0310565163e-05,2.0729357151e+05,7.0937115536e+04,-1.0139547926e+01,2.4536459244e-02,7.0937114811e+04,9.1276991493e-01,6.9271739737e-01,5.9438330664e-01,9.8809448432e-05,1.2629510454e+04,1.4478388326e+05,6.6027337401e+03,3.0918755328e+04,2.5447488600e+00,1.2136876857e+00,3.5850309070e-01,1.1251926501e+00,1.4293755175e-04,1.5732161991e+00,2.2823627983e+00,-1.3853418577e-04,3.7866824855e-01,4.5263540759e+04
1.2640967587e+04,-5.1652217833e+04,-6.0487619139e+03,-7.3809277910e+00,-2.6852253227e+00,-1.6878152988e+00,-3.8323446412e-04,3.1716172000e+00,5.2005184186e+04,-2.6319237329e+00,7.5693264783e+04,3.0310591423e-05,2.0729339192e+05,7.0937115536e+04,-1.0139548814e+01,2.4544187575e-02,7.0937114811e+04,9.1276986214e-01,6.9271740813e-01,5.9438321304e-01,9.8809393920e-05,1.2629510454e+04,1.4478379564e+05,6.6027339223e+03,3.0918746399e+04,2.5490207438e+00,1.2208411781e+00,3.6339603948e-01,1.1262183657e+00,1.4293756496e-04,1.5732169611e+00,2.2823634748e+00,-1.3846473057e-04,3.7116943982e-01,4.5727184184e+04
1.2812059258e+04,-5.2109509586e+04,-6.3372806588e+03,-7.4461919291e+00,-2.6604299631e+00,-1.6848557367e+00,-3.7969115670e-04,3.1490675741e+00,5.2493448838e+04,-2.6319252762e+00,7.5693220398e+04,3.0310618083e-05,2.0729320959e+05,7.0937115536e+04,-1.0139549764e+01,2.4552149157e-02,7.0937114811e+04,9.1276980854e-01,6.9271741954e-01,5.9438311744e-01,9.8809338153e-05,1.2629510454e+04,1.4478370669e+05,6.6027341073e+03,3.0918737334e+04,2.5534665929e+00,1.2283544120e+00,3.6858229271e-01,1.1272696344e+00,1.4293757894e-04,1.5732177461e+00,2.2823641721e+00,-1.3838976327e-04,3.6313900131e-01,4.6215448836e+04
1.2983150929e+04,-5.2562599371e+04,-6.6252884699e+03,-7.5108556009e+00,-2.6361031770e+00,-1.6818433611e+00,-3.7621484980e-04,3.1269213601e+00,5.2978499001e+04,-2.6319267535e+00,7.5693177909e+04,3.0310643604e-05,2.0729303505e+05,7.0937115536e+04,-1.0139550722e+01,2.4559883972e-02,7.0937114811e+04,9.1276975724e-01,6.9271743094e-01,5.9438302537e-01,9.8809284358e-05,1.2629510454e+04,1.4478362153e+05,6.6027342844e+03,3.0918728656e+04,2.5578307632e+00,1.2357983021e+00,3.7376854028e-01,1.1282851516e+00,1.4293759369e-04,1.5732185086e+00,2.2823648500e+00,-1.3831351243e-04,3.5502688397e-01,4.6700498999e+04
1.3164796535e+04,-5.3039127618e+04,-6.9304934128e+03,-7.5788635199e+00,-2.6107712288e+00,-1.6785918550e+00,-3.7259494742e-04,3.1038358789e+00,5.3490007057e+04,-2.6319282540e+00,7.5693134758e+04,3.0310669524e-05,2.0729285779e+05,7.0937115536e+04,-1.0139551746e+01,2.4567858438e-02,7.0937114811e+04,9.1276970513e-01,6.9271744301e-01,5.9438293128e-01,9.8809229293e-05,1.2629510454e+04,1.4478353505e+05,6.6027344643e+03,3.0918719843e+04,2.5623778118e+00,1.2436273924e+00,3.7927469999e-01,1.1293255135e+00,1.4293760612e-04,1.5732192949e+00,2.2823655494e+00,-1.3823126373e-04,3.4632803913e-01,4.7212007055e+04
1.3346442141e+04,-5.3511099457e+04,-7.2351030804e+03,-7.6462203378e+00,-2.5859321813e+00,-1.6752898298e+00,-3.6904552211e-04,3.0811753271e+00,5.3998004964e+04,-2.6319296884e+00,7.5693093505e+04,3.0310694303e-05,2.0729268833e+05,7.0937115536e+04,-1.0139552775e+01,2.4575598932e-02,7.0937114811e+04,9.1276965532e-01,6.9271745504e-01,5.9438284076e-01,9.8809176235e-05,1.2629510454e+04,1.4478345237e+05,6.6027346362e+03,3.0918711418e+04,2.5668390101e+00,1.2513822147e+00,3.8478085387e-01,1.1303282720e+00,1.4293762243e-04,1.5732200580e+00,2.2823662287e+00,-1.3814778993e-04,3.3754334692e-01,4.7720004963e+04
