time,ECI_X,ECI_Y,ECI_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
5.3367790383e+02,9.4379536459e+03,3.3051219684e+03,9.4379536459e-01,-2.0863628664e+00,5.9551379848e+00,-2.0863628664e-04,6.3100379137e+00,9.9999400568e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-2.2204460493e-16,6.3100000000e+04,7.0186362207e-04,-6.9470320235e-04,-9.9999998981e-05,-6.9470320235e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.3354766458e+00,-2.9475733856e+00,-2.9474380633e+00,-1.3532235479e-04,9.9999999738e-05,1.5707963268e+00,4.8553533064e+00
5.5235757175e+02,9.3983259135e+03,3.4161296385e+03,9.3983259135e-01,-2.1564613652e+00,5.9301251020e+00,-2.1564613652e-04,6.3100482875e+00,9.9999236280e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,0.0000000000e+00,6.3100000000e+04,7.0186362206e-04,-6.9470320235e-04,-9.9999998979e-05,-6.9470320235e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.3472636768e+00,-2.9357782436e+00,-2.9356348077e+00,-1.4343600696e-04,9.9999999738e-05,1.5707963268e+00,4.8553533064e+00
5.7103723967e+02,9.3573915462e+03,3.5266623693e+03,9.3573915462e-01,-2.2262604092e+00,5.9042876338e+00,-2.2262604092e-04,6.3100592645e+00,9.9999062441e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,8.8817841970e-16,6.3100000000e+04,7.0186362206e-04,-6.9470320235e-04,-9.9999998977e-05,-6.9470320235e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.3590507477e+00,-2.9239830817e+00,-2.9238315520e+00,-1.5152971743e-04,9.9999999738e-05,1.5707963268e+00,4.8553533064e+00
5.9045047338e+02,9.3134711456e+03,3.6410160286e+03,9.3134711456e-01,-2.2984727938e+00,5.8765655533e+00,-2.2984727938e-04,6.3100713102e+00,9.9998871678e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.3322676296e-15,6.3100000000e+04,7.0186362205e-04,-6.9470320234e-04,-9.9999998975e-05,-6.9470320234e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.3713007511e+00,-2.9117246918e+00,-2.9115647729e+00,-1.5991893462e-04,9.9999999738e-05,1.5707963268e+00,4.8553533064e+00
6.0986370709e+02,9.2681521979e+03,3.7548229388e+03,9.2681521979e-01,-2.3703404540e+00,5.8479608592e+00,-2.3703404540e-04,6.3100840038e+00,9.9998670653e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,8.8817841970e-16,6.3100000000e+04,7.0186362205e-04,-6.9470320234e-04,-9.9999998972e-05,-6.9470320234e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.3835508024e+00,-2.8994662779e+00,-2.8992979938e+00,-1.6828413774e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
6.2927694080e+02,9.2214414997e+03,3.8680660066e+03,9.2214414997e-01,-2.4418526159e+00,5.8184778275e+00,-2.4418526159e-04,6.3100973436e+00,9.9998459395e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,8.8817841970e-16,6.3100000000e+04,7.0186362204e-04,-6.9470320233e-04,-9.9999998969e-05,-6.9470320233e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.3958009043e+00,-2.8872078388e+00,-2.8870312147e+00,-1.7662407047e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
6.4869017451e+02,9.1733460567e+03,3.9807282233e+03,9.1733460567e-01,-2.5129985580e+00,5.7881208653e+00,-2.5129985580e-04,6.3101113276e+00,9.9998237937e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,0.0000000000e+00,6.3100000000e+04,7.0186362204e-04,-6.9470320233e-04,-9.9999998967e-05,-6.9470320233e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4080510592e+00,-2.8749493731e+00,-2.8747644356e+00,-1.8493748029e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
6.6810340822e+02,9.1238730819e+03,4.0927926668e+03,9.1238730819e-01,-2.5837676135e+00,5.7568945104e+00,-2.5837676135e-04,6.3101259536e+00,9.9998006311e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362203e-04,-6.9470320232e-04,-9.9999998964e-05,-6.9470320232e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4203012697e+00,-2.8626908796e+00,-2.8624976565e+00,-1.9322311862e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
6.8820637654e+02,9.0711984767e+03,4.2081907011e+03,9.0711984767e-01,-2.6566425042e+00,5.7236474156e+00,-2.6566425042e-04,6.3101417737e+00,9.9997755777e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362203e-04,-6.9470320232e-04,-9.9999998961e-05,-6.9470320232e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4329867801e+00,-2.8499968224e+00,-2.8497950499e+00,-2.0177254208e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
7.0830934485e+02,9.0170631447e+03,4.3229110943e+03,9.0170631447e-01,-2.7290901561e+00,5.6894783882e+00,-2.7290901561e-04,6.3101582773e+00,9.9997494417e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362202e-04,-6.9470320231e-04,-9.9999998957e-05,-6.9470320231e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4456723555e+00,-2.8373027326e+00,-2.8370924432e+00,-2.1028947427e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
7.2841231317e+02,8.9614757918e+03,4.4369353675e+03,8.9614757918e-01,-2.8010989196e+00,5.6543929050e+00,-2.8010989196e-04,6.3101754619e+00,9.9997222274e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-1.7763568394e-15,6.3100000000e+04,7.0186362202e-04,-6.9470320230e-04,-9.9999998954e-05,-6.9470320230e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4583579985e+00,-2.8246086090e+00,-2.8243898366e+00,-2.1877254343e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
7.4851528149e+02,8.9044453576e+03,4.5502451536e+03,8.9044453576e-01,-2.8726572151e+00,5.6183965895e+00,-2.8726572151e-04,6.3101933247e+00,9.9996939392e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-1.3322676296e-15,6.3100000000e+04,7.0186362201e-04,-6.9470320230e-04,-9.9999998950e-05,-6.9470320230e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4710437120e+00,-2.8119144502e+00,-2.8116872299e+00,-2.2722038326e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
7.6861824981e+02,8.8459810136e+03,4.6628221999e+03,8.8459810136e-01,-2.9437535347e+00,5.5814952114e+00,-2.9437535347e-04,6.3102118629e+00,9.9996645815e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362200e-04,-6.9470320229e-04,-9.9999998946e-05,-6.9470320229e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4837294986e+00,-2.7992202548e+00,-2.7989846232e+00,-2.3563163307e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
7.8872121812e+02,8.7860921619e+03,4.7746483712e+03,8.7860921619e-01,-3.0143764439e+00,5.5436946853e+00,-3.0143764439e-04,6.3102310734e+00,9.9996341592e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362200e-04,-6.9470320229e-04,-9.9999998943e-05,-6.9470320229e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.4964153611e+00,-2.7865260215e+00,-2.7862820166e+00,-2.4400493803e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
8.0961270454e+02,8.7223551574e+03,4.8900458401e+03,8.7223551574e-01,-3.0872556428e+00,5.5034652362e+00,-3.0872556428e-04,6.3102517466e+00,9.9996014206e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362199e-04,-6.9470320228e-04,-9.9999998938e-05,-6.9470320228e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.5095988966e+00,-2.7733338283e+00,-2.7730811633e+00,-2.5266502289e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
8.3050419096e+02,8.6571011772e+03,5.0045928413e+03,8.6571011772e-01,-3.1595986376e+00,5.4622782279e+00,-3.1595986376e-04,6.3102731390e+00,9.9995675432e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362198e-04,-6.9470320227e-04,-9.9999998933e-05,-6.9470320227e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.5227825199e+00,-2.7601415912e+00,-2.7598803101e+00,-2.6128116468e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
8.5139567738e+02,8.5903415549e+03,5.1182694443e+03,8.5903415549e-01,-3.2313928599e+00,5.4201407901e+00,-3.2313928599e-04,6.3102952470e+00,9.9995325327e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362197e-04,-6.9470320227e-04,-9.9999998928e-05,-6.9470320227e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.5359662341e+00,-2.7469493087e+00,-2.7466794569e+00,-2.6985186443e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
8.7228716380e+02,8.5220878856e+03,5.2310558689e+03,8.5220878856e-01,-3.3026258361e+00,5.3770602172e+00,-3.3026258361e-04,6.3103180666e+00,9.9994963953e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362197e-04,-6.9470320226e-04,-9.9999998923e-05,-6.9470320226e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.5491500420e+00,-2.7337569792e+00,-2.7334786036e+00,-2.7837563104e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
8.9317865022e+02,8.4523520240e+03,5.3429324893e+03,8.4523520240e-01,-3.3732851886e+00,5.3330439672e+00,-3.3732851886e-04,6.3103415940e+00,9.9994591372e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362196e-04,-6.9470320225e-04,-9.9999998917e-05,-6.9470320225e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.5623339468e+00,-2.7205646013e+00,-2.7202777504e+00,-2.8685098152e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
9.1407013664e+02,8.3811460823e+03,5.4538798372e+03,8.3811460823e-01,-3.4433586390e+00,5.2880996598e+00,-3.4433586390e-04,6.3103658251e+00,9.9994207650e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362195e-04,-6.9470320225e-04,-9.9999998912e-05,-6.9470320225e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.5755179512e+00,-2.7073721735e+00,-2.7070768971e+00,-2.9527644124e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
9.3573118885e+02,8.3057780912e+03,5.5679121932e+03,8.3057780912e-01,-3.5153816490e+00,5.2405281209e+00,-3.5153816490e-04,6.3103916873e+00,9.9993798098e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362194e-04,-6.9470320224e-04,-9.9999998905e-05,-6.9470320224e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.5891877145e+00,-2.6936937308e+00,-2.6933897728e+00,-3.0395801581e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
9.5739224106e+02,8.2288570910e+03,5.6809034644e+03,8.2288570910e-01,-3.5867482488e+00,5.1919761123e+00,-3.5867482488e-04,6.3104182967e+00,9.9993376717e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-1.3322676296e-15,6.3100000000e+04,7.0186362193e-04,-6.9470320223e-04,-9.9999998898e-05,-6.9470320223e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.6028575914e+00,-2.6800152312e+00,-2.6797026485e+00,-3.1258275645e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
9.7905329328e+02,8.1503974449e+03,5.7928325103e+03,8.1503974449e-01,-3.6574451027e+00,5.1424526703e+00,-3.6574451027e-04,6.3104456482e+00,9.9992943584e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-4.4408920985e-16,6.3100000000e+04,7.0186362193e-04,-6.9470320222e-04,-9.9999998892e-05,-6.9470320222e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.6165275851e+00,-2.6663366732e+00,-2.6660155243e+00,-3.2114904979e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
1.0007143455e+03,8.0704138035e+03,5.9036783884e+03,8.0704138035e-01,-3.7274589987e+00,5.0919670126e+00,-3.7274589987e-04,6.3104737369e+00,9.9992498781e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362192e-04,-6.9470320221e-04,-9.9999998884e-05,-6.9470320221e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.6301976988e+00,-2.6526580552e+00,-2.6523284000e+00,-3.2965529329e-04,9.9999999738e-05,1.5707963268e+00,4.8553533063e+00
1.0223753977e+03,7.9889211026e+03,6.0134203573e+03,7.9889211026e-01,-3.7967768515e+00,5.0405285360e+00,-3.7967768515e-04,6.3105025573e+00,9.9992042391e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362191e-04,-6.9470320221e-04,-9.9999998877e-05,-6.9470320221e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.6438679358e+00,-2.6389793755e+00,-2.6386412757e+00,-3.3809989561e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.0440364499e+03,7.9059345596e+03,6.1220378813e+03,7.9059345596e-01,-3.8653857041e+00,4.9881468151e+00,-3.8653857041e-04,6.3105321043e+00,9.9991574498e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-1.3322676296e-15,6.3100000000e+04,7.0186362190e-04,-6.9470320220e-04,-9.9999998870e-05,-6.9470320220e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.6575382991e+00,-2.6253006326e+00,-2.6249541514e+00,-3.4648127685e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.0664679769e+03,7.8184382586e+03,6.2333120607e+03,7.8184382586e-01,-3.9356739915e+00,4.9329181310e+00,-3.9356739915e-04,6.3105634621e+00,9.9991077933e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,-8.8817841970e-16,6.3100000000e+04,7.0186362189e-04,-6.9470320219e-04,-9.9999998861e-05,-6.9470320219e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.6716950482e+00,-2.6111352740e+00,-2.6107801816e+00,-3.5509247393e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.0888995040e+03,7.7293740979e+03,6.3433362513e+03,7.7293740979e-01,-4.0051740979e+00,4.8766993905e+00,-4.0051740979e-04,6.3105955868e+00,9.9990569225e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,0.0000000000e+00,6.3100000000e+04,7.0186362188e-04,-6.9470320218e-04,-9.9999998852e-05,-6.9470320218e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.6858519396e+00,-2.5969698443e+00,-2.5966062119e+00,-3.6363246297e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.1113310310e+03,7.6387599142e+03,6.4520883701e+03,7.6387599142e-01,-4.0738720870e+00,4.8195018170e+00,-4.0738720870e-04,6.3106284720e+00,9.9990048478e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,4.4408920985e-16,6.3100000000e+04,7.0186362187e-04,-6.9470320217e-04,-9.9999998842e-05,-6.9470320217e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.7000089768e+00,-2.5828043416e+00,-2.5824322421e+00,-3.7209953032e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.1337625580e+03,7.5466138549e+03,6.5595465882e+03,7.5466138549e-01,-4.1417541816e+00,4.7613368299e+00,-4.1417541816e-04,6.3106621111e+00,9.9989515794e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,8.8817841970e-16,6.3100000000e+04,7.0186362186e-04,-6.9470320216e-04,-9.9999998833e-05,-6.9470320216e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.7141661631e+00,-2.5686387643e+00,-2.5682582724e+00,-3.8049197684e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.1561940851e+03,7.4529543749e+03,6.6656893350e+03,7.4529543749e-01,-4.2088067665e+00,4.7022160422e+00,-4.2088067665e-04,6.3106964974e+00,9.9988971282e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.3322676296e-15,6.3100000000e+04,7.0186362185e-04,-6.9470320216e-04,-9.9999998823e-05,-6.9470320216e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.7283235020e+00,-2.5544731107e+00,-2.5540843027e+00,-3.8880811830e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.1786256121e+03,7.3578002324e+03,6.7704953023e+03,7.3578002324e-01,-4.2750163910e+00,4.6421512584e+00,-4.2750163910e-04,6.3107316241e+00,9.9988415049e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,1.7763568394e-15,6.3100000000e+04,7.0186362184e-04,-6.9470320215e-04,-9.9999998813e-05,-6.9470320215e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.7424809967e+00,-2.5403073791e+00,-2.5399103329e+00,-3.9704628567e-04,9.9999999738e-05,1.5707963268e+00,4.8553533062e+00
1.2018493975e+03,7.2577308834e+03,6.8775720469e+03,7.2577308834e-01,-4.3426621673e+00,4.5789832391e+00,-4.3426621673e-04,6.3107687639e+00,9.9987826940e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,2.2204460493e-15,6.3100000000e+04,7.0186362183e-04,-6.9470320214e-04,-9.9999998801e-05,-6.9470320214e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.7571386872e+00,-2.5256412446e+00,-2.5252357532e+00,-4.0549150049e-04,9.9999999738e-05,1.5707963268e+00,4.8553533061e+00
1.2250731828e+03,7.1561013417e+03,6.9831703213e+03,7.1561013417e-01,-4.4093756004e+00,4.5148297417e+00,-4.4093756004e-04,6.3108066819e+00,9.9987226515e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,3.1086244690e-15,6.3100000000e+04,7.0186362182e-04,-6.9470320213e-04,-9.9999998789e-05,-6.9470320213e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.7717965520e+00,-2.5109750230e+00,-2.5105611735e+00,-4.1384954684e-04,9.9999999738e-05,1.5707963268e+00,4.8553533061e+00
1.2482969682e+03,7.0529334269e+03,7.0872673981e+03,7.0529334269e-01,-4.4751423392e+00,4.4497044985e+00,-4.4751423392e-04,6.3108453697e+00,9.9986613901e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,2.6645352591e-15,6.3100000000e+04,7.0186362180e-04,-6.9470320212e-04,-9.9999998776e-05,-6.9470320212e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.7864545946e+00,-2.4963087123e+00,-2.4958865938e+00,-4.2211862638e-04,9.9999999738e-05,1.5707963268e+00,4.8553533061e+00
1.2715207536e+03,6.9482492895e+03,7.1898408711e+03,6.9482492895e-01,-4.5399482345e+00,4.3836214508e+00,-4.5399482345e-04,6.3108848192e+00,9.9985989231e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,3.9968028887e-15,6.3100000000e+04,7.0186362179e-04,-6.9470320211e-04,-9.9999998764e-05,-6.9470320211e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.8011128185e+00,-2.4816423110e+00,-2.4812120141e+00,-4.3029695983e-04,9.9999999738e-05,1.5707963268e+00,4.8553533061e+00
1.2947445389e+03,6.8420714063e+03,7.2908686604e+03,6.8420714063e-01,-4.6037793412e+00,4.3165947456e+00,-4.6037793412e-04,6.3109250220e+00,9.9985352637e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,4.4408920985e-15,6.3100000000e+04,7.0186362178e-04,-6.9470320210e-04,-9.9999998752e-05,-6.9470320210e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.8157712274e+00,-2.4669758171e+00,-2.4665374344e+00,-4.3838278729e-04,9.9999999738e-05,1.5707963268e+00,4.8553533061e+00
1.3179683243e+03,6.7344225754e+03,7.3903290169e+03,6.7344225754e-01,-4.6666219220e+00,4.2486387332e+00,-4.6666219220e-04,6.3109659693e+00,9.9984704258e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,3.9968028887e-15,6.3100000000e+04,7.0186362177e-04,-6.9470320209e-04,-9.9999998739e-05,-6.9470320209e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.8304298247e+00,-2.4523092290e+00,-2.4518628547e+00,-4.4637436866e-04,9.9999999738e-05,1.5707963268e+00,4.8553533061e+00
1.3411921097e+03,6.6253259116e+03,7.4882005271e+03,6.6253259116e-01,-4.7284624497e+00,4.1797679633e+00,-4.7284624497e-04,6.3110076524e+00,9.9984044231e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,3.9968028887e-15,6.3100000000e+04,7.0186362176e-04,-6.9470320208e-04,-9.9999998726e-05,-6.9470320208e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.8450886138e+00,-2.4376425449e+00,-2.4371882750e+00,-4.5426998398e-04,9.9999999738e-05,1.5707963268e+00,4.8553533061e+00
1.3644158951e+03,6.5148048415e+03,7.5844621178e+03,6.5148048415e-01,-4.7892876107e+00,4.1099971828e+00,-4.7892876107e-04,6.3110500624e+00,9.9983372699e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,4.8849813084e-15,6.3100000000e+04,7.0186362175e-04,-6.9470320207e-04,-9.9999998713e-05,-6.9470320207e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.8597475982e+00,-2.4229757631e+00,-2.4225136953e+00,-4.6206793387e-04,9.9999999738e-05,1.5707963268e+00,4.8553533060e+00
1.3876396804e+03,6.4028830982e+03,7.6790930604e+03,6.4028830982e-01,-4.8490843075e+00,4.0393413324e+00,-4.8490843075e-04,6.3110931902e+00,9.9982689806e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,4.4408920985e-15,6.3100000000e+04,7.0186362174e-04,-6.9470320206e-04,-9.9999998699e-05,-6.9470320206e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.8744067811e+00,-2.4083088820e+00,-2.4078391156e+00,-4.6976653979e-04,9.9999999738e-05,1.5707963268e+00,4.8553533060e+00
1.4108634658e+03,6.2895847165e+03,7.7720729756e+03,6.2895847165e-01,-4.9078396616e+00,3.9678155431e+00,-4.9078396616e-04,6.3111370266e+00,9.9981995699e+03,-1.9935729602e+01,9.9930578906e+03,6.3187716614e-04,9.9436815317e+03,6.3100000316e+04,-6.3100000000e+00,5.3290705182e-15,6.3100000000e+04,7.0186362173e-04,-6.9470320205e-04,-9.9999998686e-05,-6.9470320205e-08,9.9930529679e+03,1.0000071654e+04,9.9860441268e+03,9.9930554293e+03,3.8890661659e+00,-2.3936418999e+00,-2.3931645359e+00,-4.7736414449e-04,9.9999999738e-05,1.5707963268e+00,4.8553533060e+00
